Tweet,Lemmatized_Tokens,Polarity,Polarity_Intensity,Emotion
"Σε έναν τυπικό έλεγχο αλλοδαπών οι μισοί (67 στους 139) είναι εντελώς λαθρομετανάστες, ούτε καν «αιτούντες άσυλο». Αυτή είναι η «πολυπολιτιστική» Ελλάδα.","['έναν', 'τυπικό', 'έλεγχο', 'αλλοδαπός', 'μισός', 'είναι', 'λαθρομετανάστες', 'καν', 'αιτούντες', 'άσυλο', 'είναι', 'πολυπολιτιστικός', 'Ελλάδα', 'one', 'and']",-1,-2,θλίψη
"Παναγιωτόπουλος: Σφραγίζουμε τα σύνορα στον Έβρο, η Ελλάδα δεν μπορεί να σηκώνει άλλο βάρος στο μεταναστευτικό","['παναγιωτόπουλος', 'σφραγίζω', 'σύνορο', 'Έβρο', 'Ελλάδα', 'μπορώ', 'σηκώνω', 'βάρος', 'μεταναστευτικό']",-1,-1,θλίψη
Ιωάννης Μάζης: Το μεταναστευτικό ως γεωστρατηγικό όπλο της Τουρκίας,"['Ιωάννης', 'μάζης', 'μεταναστευτικό', 'γεωστρατηγικό', 'όπλο', 'Τουρκίας']",0,0,φόβος
lYCa1XlCJ,[],-1,-1,θλίψη
Οι εκδηλώσεις του Διεθνούς Κέντρου Ολυμπιακής Εκεχειρίας για τα ασυνόδευτα προσφυγόπουλα -  Στο πρόγραμμα συμμετέχουν ο ΣΕΓΑΣ- η Ελληνική Ομοσπονδία Στίβου με το πρόγραμμα,"['εκδηλώσει', 'διεθνούς', 'κέντρο', 'ολυμπιακός', 'εκεχειρία', 'ασυνόδευτα', 'προσφυγόπουλος', 'πρόγραμμα', 'συμμετέχω', 'σεγα', 'ελληνικός', 'ομοσπονδία', 'στίβου', 'πρόγραμμα']",0,0,αηδία
"Άσχετο με το τι θα κάνει ο ΣυΡιζΑ και ο κάθε ΣυΡιζΑ, εσείς έχετε οικογένειες, σπάστε τους τα παΐδια γιατί το βράδυ πρέπει να γυρίςσετε και στις οικογένειές σας, στα παιδιά σας, η αστυνομία κάνει το καθήκον της και το Καθήκον της είναι αυτό... Σόπιον δεν αρέσει.... μετανάστευση","['άσχετος', 'κάνω', 'ΣυΡιζΑ', 'ΣυΡιζΑ', 'έχω', 'οικογένειες', 'σπάστε', 'παΐδι', 'βράδυ', 'γυρίςσω', 'στις', 'οικογένειής', 'στα', 'παιδί', 'αστυνομία', 'κάνω', 'καθήκον', 'και', 'Καθήκον', 'είναι', 'σόπιον', 'αρέσω', 'μετανάστευση']",-1,-1,θλίψη
"διορθώσει τον όρο λαθρομετανάστης γιατί θα τον παραπέμψω στις συνθήκες της Ε.Ε. που αποτελούν εσωτερικό δίκαιο της χώρας μας).Κι ενώ η χωρητικότητα των διαμερισμάτων είναι ορισμένη μέσα και έξω από την πολυκατοικία παρελαύνουν  ορδές αλλοδαπών (όλες οι φυλές του Ισραήλ), ουκ έστι","['διορθώσω', 'όρο', 'λαθρομετανάστης', 'παραπέμψω', 'συνθήκε', 'αποτελώ', 'εσωτερικό', 'δίκαιο', 'χώρα', 'μαςκι', 'χωρητικότητα', 'διαμερισμάτος', 'ορισμένη', 'και', 'από', 'πολυκατοικία', 'παρελαύνω', 'ορδός', 'αλλοδαπός', 'φυλή', 'ισραήλ', 'ουκ', 'έστι']",-1,-1,θλίψη
Και ο Τσιτσιπάς ειναι Ελληνορωσος. Οποτε τι γινεται τωρα?,"['τσιτσιπάς', 'ειναι', 'ελληνορωσο', 'οποτε', 'γινομαι', 'τωρας']",0,0,θλίψη
"Ξέρει κανείς σε πόση θα τους έβρισκαν, αν οι δράστες φορούσαν μπλούζα Η #ΜΑΚΕΔΟΝΙΑ ΕΙΝΑΙ ΕΛΛΗΝΙΚΗ και το θύμα γιαγιά μετανάστρια από το Μπαγκλαντές;","['ξέρω', 'θα', 'βρίσκω', 'δράστα', 'φορώ', 'μπλούζος', 'μακεδονι', 'ειναι', 'ελληνικη', 'θύμος', 'γιαγιά', 'μετανάστριος', 'μπαγκλαντέ']",0,0,θλίψη
Προσφυγικό και Ουκρανικό στο επίκεντρο της συνάντησης Ιερώνυμου – Πάιατ,"['προσφυγικό', 'ουκρανικό', 'επίκεντρο', 'συνάντηση', 'ιερώνυμος', 'πάιατ']",0,0,θλίψη
"Δεν λειτουργούν ΔΥΕΠ για τα προσφυγόπουλα φέτος στα νησιά, σιωπή από την υφυπουργό Παιδείας","['λειτουργώ', 'δυεπ', 'προσφυγόπουλα', 'φέτος', 'νησί', 'σιωπός', 'την', 'υφυπουργό', 'παιδεία']",0,0,θλίψη
Μη μας λέτε ότι είστε χριστιανοί όταν σας ενοχλούν οι πρόσφυγες. Κι ο Χριστός πρόσφυγας ήταν.,"['μας', 'λέτε', 'είμαι', 'χριστιανός', 'σας', 'ενοχλώ', 'πρόσφυγα', 'χριστός', 'πρόσφυγας']",0,0,θλίψη
"Συλλαλητήριο ""Ο Χριστός δεν ηταν πρόσφυγας γιατί η Αίγυπτος ήταν Ρωμαϊκή""! Όλοι Σύνταγμα! Χορηγός επικοινωνίας Μπουμπούκος","['συλλαλητήριο', 'Χριστός', 'ηταν', 'πρόσφυγας', 'αίγυπτος', 'ρωμαϊκός', 'σύνταγμα', 'χορηγός', 'επικοινωνία', 'Μπουμπούκος']",0,0,θλίψη
Ο Τσίπρας ακούει τα κάλαντα από διαπολιτισμικό σχολείο και οι νεοδημοκράτες πασχίζουν να αποδείξουν πως ο Χριστός δεν ήταν πρόσφυγας για να ικανοποιήσουν τους ακροδεξιούς ψηφοφόρους. Από την μία ο πολιτισμός και από την άλλη ο σκοταδισμός. Καλά Χριστούγεννα.,"['τσίπρα', 'ακούω', 'κάλαντα', 'διαπολιτισμικό', 'σχολείο', 'νεοδημοκράτε', 'πασχίζω', 'αποδείζω', 'χριστός', 'ήταν', 'πρόσφυγας', 'ικανοποιήσω', 'ακροδεξιούς', 'ψηφοφόρου', 'πολιτισμός', 'από', 'την', 'άλλη', 'σκοταδισμός', 'Χριστούγεννα']",0,0,θλίψη
Συνελήφθη 41 απαγορευμένος μετανάστης για διάρρηξη και κλοπή στη Λάρνακα,"['συνελήφθη', 'απαγορευμένος', 'μετανάστης', 'διάρρηξη', 'κλοπή', 'Λάρνακα']",-1,-1,αηδία
&lt;Με φίλο ψαρά παραγαδιάρη που δεν έχει τελειώσει ούτε το δημοτικό...,"['φίλο', 'ψαρά', 'παραγαδιάρη', 'δεν', 'τελειώσω', 'δημοτικό']",0,0,θλίψη
-Και αυτοί οι μετανάστες έρχονται και τι θα κάνουμε,"['αυτοί', 'μετανάστε', 'έρχομαι', 'κάνω']",0,0,θλίψη
-Όταν ο μετανάστης παίζει σέντερ φορ στον Ολυμπιακό τον προσκυνάς όμως μωρή δερφή,"['μετανάστης', 'παίζω', 'σέντερ', 'φορ', 'ολυμπιακό', 'προσκυνά', 'μωρός', 'δερφή']",0,0,θλίψη
*Θεούλης γιαυτό και φίλος μο😉,"['θεούλης', 'γιαυτό', 'φίλος', 'μοwinking']",0,0,θλίψη
@Kyros_Yakinthos @NikosMichailid4 το κατά δύναμιν -οικονομικος μεταναστης στο λεκανοπέδιο-:),"['δύναμιν', 'οικονομικο', 'μεταναστης', 'λεκανοπέδιο']",0,0,ουδέτερο
Μετανάστης απείλησε με μαχαίρι 20χρονη κοπέλα στα Λαγκαδίκια,"['μετανάστης', 'απείλησε', 'μαχαίρι', 'χρονη', 'κοπέλα', 'λαγκαδίκιας']",-1,-1,φόβος
veHhsJF4K,[],-1,-1,θλίψη
Γεμάτο το μετρό δεν μπορούσα να αναπνεύσω και δεν ήταν μέσα ούτε ένας μετανάστης. Καταλάβες; Τέτοια ατυχία. Όχι μόνο ταλαιπωρήθηκα αλλά δεν μπορούσε και να βρίσω κάποιον. Πολύ δύσκολο να είσαι πατριώτης.,"['γεμάτο', 'μετρό', 'μπορούσας', 'αναπνεύσω', 'δεν', 'μέσα', 'ένας', 'μετανάστης', 'καταλάβε', 'ατυχία', 'μόνο', 'ταλαιπωρήθηκας', 'δεν', 'μπορώ', 'βρίσω', 'πολύ', 'δύσκολος', 'είσαι', 'πατριώτης']",0,0,θλίψη
"@CEOmcLaren Ίσως ο πολιτικά ορθός να είναι παρανομος μετανάστης αλλά κ το λαθρομετανάστης μια χαρά σωστός είναι,έχω πει ότι κ εγώ θα έφευγα λαθρομετανάστης αν κινδυνευα,είναι μέγα λάθος η αριστερά να βάζει σε θέση υπερασπιστή της ελευθερίας του λόγου την ακροδεξιά κ η ίδια να νιώθει άνετα","['πολιτικά', 'ορθό', 'είναι', 'παρανομος', 'μετανάστης', 'λαθρομετανάστης', 'χαρά', 'σωστός', 'είναιέχω', 'λέω', 'θα', 'έφευγα', 'λαθρομετανάστης', 'κινδυνευαείναι', 'μέγος', 'λάθος', 'αριστερά', 'βάζω', 'θέση', 'υπερασπιστός', 'ελευθερία', 'λόγος', 'ακροδεξί', 'ίδιος', 'νιώθει', 'άνετα']",1,2,θλίψη
"@Mutterseelenall Ο σωστός όρος είναι παράνομος μετανάστης, γιατί το ζήτημα είναι νομικό. Ο λαθρεπιβάτης κτλ δεν πληρώνει εισιτήριο, δεν χρειάζεσαι νομική κάλυψη για να ανέβεις πχ σε ένα τρένο","['σωστός', 'όρο', 'παράνομος', 'μετανάστης', 'ζήτημα', 'νομικό', 'λαθρεπιβάτης', 'πληρώνω', 'εισιτήριο', 'δεν', 'χρειάζεσαι', 'νομικός', 'κάλυψη', 'ανέβει', 'ένα', 'τρένο']",-1,-1,θλίψη
"Επίσης όταν πάει κάποιος στη χώρα τους,για πονηρό τουρισμό,η ηθική τους είναι λάστιχο ,δίνουν όλη την οικογένεια.Επίσης μεταναστεύουν για  επάγγελμα μασέζ.Ο μικρός φέρθηκε άσχημα και το παίζει φτωχός μετανάστης.","['όταν', 'πηγαίνω', 'στη', 'χώρα', 'τουςγια', 'πονηρό', 'τουρισμόη', 'ηθικός', 'είναι', 'λάστιχο', 'δίνω', 'την', 'οικογένειαεπίση', 'μεταναστεύω', 'επάγγελμα', 'μασέζος', 'μικρός', 'φέρθηκε', 'άσχημας', 'παίζω', 'φτωχός', 'μετανάστης']",0,0,θλίψη
Και έπεσε σε ελληνάρα των άκρων.Οι συνέπειες προβλέψιμες.,"['πέφτω', 'ελληνάρα', 'άκρωνος', 'συνέπεια', 'προβλέψιμε']",0,0,θλίψη
"«Ο πρόσφυγας είναι αυτός που στην πατρίδα του κινδυνεύει και πηγαίνει στην πρώτη ασφαλή χώρα. Από εκεί και πέρα, για να πάει σε μια άλλη χώρα θα πρέπει να έρθει σε επαφή με τις αρχές για να πάρει άδεια και να μπει νόμιμα. Εάν δεν το κάνει   ειναι παράνομος μετανάστης –","['πρόσφυγας', 'αυτός', 'πατρίδας', 'κινδυνεύω', 'πηγαίνω', 'στην', 'πρώτη', 'ασφαλός', 'χώρα', 'εκεί', 'πέρα', 'πηγαίνω', 'μια', 'χώρα', 'πρέπει', 'έρθω', 'επαφή', 'τις', 'αρχές', 'πάρω', 'άδεια', 'μπω', 'νόμιμας', 'δεν', 'κάνω', 'ειναι', 'παράνομος', 'μετανάστης']",-1,-1,θλίψη
Μην μου πεις. Ιρλανδός μετανάστης;,"['μου', 'πει', 'Ιρλανδός', 'μετανάστης']",0,0,θλίψη
Z3SOpZo9Y,['three'],0,0,ουδέτερο
"@N0nServ1am @ovelix_gr Εδώ ό σαϊνης μας λέει ότι αν είναι ο άλλος μετανάστης είναι εντάξει να ζητάει τιμωρία κάποιου που έβρισε τόν Αλλάχ, και αποκαλεί άλλους στόκους.","['ovelix', 'σαϊνη', 'λέω', 'ο', 'μετανάστης', 'εντάξω', 'ζητώ', 'τιμωρία', 'που', 'έβρομαι', 'τόν', 'Αλλάχ', 'αποκαλώ', 'στόκου']",-1,-1,θλίψη
"""εννοείται ότι δεν ήταν άθεος αυτός που έβρισε, εξου &amp; το (Αλληλοεξοντωθειτε)""","['εννοείται', 'δεν', 'άθεος', 'που', 'έβρομαι', 'εξου', 'αλληλοεξοντωθειτε']",0,0,θλίψη
