Text,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Emotion
NO TRANSLATION,1,0,0,1,0,0,0,0,"['anger', 'fear']"
ένας όπισθεν του άλλου,0,0,0,0,0,0,0,1,['trust']
ενθουσιασμός,0,1,0,0,1,0,1,0,"['anticipation', 'joy', 'surprise']"
ισάξιος,0,0,0,0,0,0,0,1,['trust']
δασμολόγιο,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
θαμπώνω,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
άγευστος,0,0,1,0,0,0,0,0,['disgust']
διδακτός,0,0,0,0,0,0,0,1,['trust']
χλευασμός,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
κιτρινομαύρος,0,0,1,0,0,0,0,0,['disgust']
φόρος,0,0,0,0,0,1,0,0,['sadness']
διδάσκω,0,0,0,0,1,0,1,1,"['joy', 'surprise', 'trust']"
δάσκαλος,0,0,0,0,0,0,0,1,['trust']
ομάδα,0,0,0,0,0,0,0,1,['trust']
δακρυσμένος,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
πειράζω,1,1,0,0,0,1,0,0,"['anger', 'anticipation', 'sadness']"
πειράζω,1,0,0,1,0,0,0,0,"['anger', 'fear']"
γεμάτος,0,0,1,0,0,0,0,0,['disgust']
εγκρατής,0,0,0,0,0,0,0,1,['trust']
θύελλα,1,1,0,1,0,1,1,0,"['anger', 'anticipation', 'fear', 'sadness', 'surprise']"
προσφορά,0,0,0,0,1,0,0,1,"['joy', 'trust']"
τρυφερότητα,0,0,0,0,1,0,0,0,['joy']
ένταση,1,0,0,0,0,0,0,0,['anger']
τερματικό,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
περατώ,0,0,0,0,0,1,0,0,['sadness']
λήξη,0,0,0,0,0,1,0,0,['sadness']
τερμίτης,0,0,1,0,0,0,0,0,['disgust']
τρομερός,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
τρομερά,0,0,0,0,0,1,0,0,['sadness']
υπέροχος,0,0,0,0,0,1,0,0,['sadness']
τρόμος,0,0,0,1,0,0,0,0,['fear']
τρομοκρατία,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
τρομοκράτης,1,0,1,1,0,1,1,0,"['anger', 'disgust', 'fear', 'sadness', 'surprise']"
τρομοκρατώ,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
διαθήκη,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
μαρτυρία,0,0,0,0,0,0,0,1,['trust']
τέτανος,0,0,1,0,0,0,0,0,['disgust']
ευγνώμων,0,0,0,0,1,0,0,0,['joy']
ευχαριστία,0,0,0,0,1,0,0,0,['joy']
κλοπή,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
θεϊσμός,0,0,1,0,0,0,0,0,['disgust']
θεοκρατικός,1,0,0,1,0,1,0,1,"['anger', 'fear', 'sadness', 'trust']"
θεολογικός,0,0,0,0,0,0,0,1,['trust']
θεολογία,0,1,0,0,0,0,0,0,['anticipation']
θεώρημα,0,0,0,0,0,0,0,1,['trust']
θεωρία,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
θεραπευτικός,0,0,0,0,1,0,0,1,"['joy', 'trust']"
θερμοστοιχείο,0,1,0,0,0,0,0,0,['anticipation']
θερμόμετρο,0,0,0,0,0,0,0,1,['trust']
κλέφτης,1,0,1,1,0,1,1,0,"['anger', 'disgust', 'fear', 'sadness', 'surprise']"
δίψα,0,1,0,0,0,1,1,0,"['anticipation', 'sadness', 'surprise']"
δέκατος τρίτος,0,0,0,1,0,0,0,0,['fear']
αγκαθωτός,0,0,0,1,0,0,0,0,['fear']
σκέψη,0,1,0,0,0,0,0,0,['anticipation']
προσεκτικός,0,0,0,0,0,0,0,1,['trust']
επιπόλαιος,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
κοπανίζω,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
απειλή,1,0,0,1,0,0,0,0,"['anger', 'fear']"
απειλώ,1,1,0,1,0,0,0,0,"['anger', 'anticipation', 'fear']"
απειλητικές,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
αλωνίζω,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
λιτότης,0,0,1,0,0,0,0,1,"['disgust', 'trust']"
συγκίνηση,0,1,0,1,1,0,1,0,"['anticipation', 'fear', 'joy', 'surprise']"
συγκινητικός,0,1,0,0,1,0,1,0,"['anticipation', 'joy', 'surprise']"
ευημερούν,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
παλμός,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
θρόνος,0,0,0,0,0,0,0,1,['trust']
γκάζι,1,0,0,0,0,0,0,0,['anger']
φονεύς,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
γροθιά,1,0,0,0,0,0,0,0,['anger']
πελώριος,0,0,0,1,0,0,0,0,['fear']
βροντή,1,0,0,1,0,0,0,0,"['anger', 'fear']"
εγκάρσιος,0,0,0,0,0,0,1,0,['surprise']
γαργαλάω,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
μικρή φιλονικία,1,0,0,0,0,0,0,0,['anger']
σφίγγω,1,0,0,0,0,0,0,0,['anger']
χρόνος,0,1,0,0,0,0,0,0,['anticipation']
συνεσταλμένος,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
δειλία,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
πούλιες,0,0,0,0,1,0,0,0,['joy']
υβρεολόγιο,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
τίτλος,0,0,0,0,0,0,0,1,['trust']
φρύνος,0,0,1,0,0,0,0,0,['disgust']
τοστ,0,0,0,0,1,0,0,0,['joy']
τουαλέτα,0,0,1,0,0,0,0,0,['disgust']
ανέχομαι,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
τάφος,0,0,0,0,0,1,0,0,['sadness']
αύριο,0,1,0,0,0,0,0,0,['anticipation']
πονόδοντος,0,0,0,1,0,0,0,0,['fear']
μπλουζα,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
ανατρέπω,0,0,0,0,0,0,1,0,['surprise']
βασανιστήριο,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
ανεμοστρόβιλος,0,0,0,1,0,0,0,0,['fear']
τορπίλλη,1,0,0,0,0,0,0,0,['anger']
χείμαρος,0,0,0,1,0,0,0,0,['fear']
επιθετική,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
βασανιστήριο,1,1,1,1,0,1,0,0,"['anger', 'anticipation', 'disgust', 'fear', 'sadness']"
ευαίσθητος,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
σκληρός,0,0,0,0,0,1,0,0,['sadness']
σκληρότητα,1,0,0,1,0,0,0,1,"['anger', 'fear', 'trust']"
πανυψηλός,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
τοξικός,0,0,1,0,0,0,0,0,['disgust']
τοξίνη,0,0,0,1,0,0,0,0,['fear']
πίστα,0,1,0,0,0,0,0,0,['anticipation']
έκταση,0,0,0,1,0,0,0,0,['fear']
εμπορικές συναλλαγές,0,0,0,0,0,0,0,1,['trust']
τραγωδία,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
προπονητής,0,0,0,0,0,0,0,1,['trust']
προδότης,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
αλήτης,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
γαλήνιος,0,0,0,0,1,0,0,0,['joy']
γαλήνη,0,0,0,0,1,0,0,1,"['joy', 'trust']"
συναλλαγή,0,0,0,0,0,0,0,1,['trust']
υπέρβαση,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
αντίγραφο,0,0,0,0,0,0,0,1,['trust']
μεταβατικός,0,1,0,0,0,0,0,0,['anticipation']
μετάφραση,0,0,0,0,0,0,0,1,['trust']
Σκουπίδια,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
άχρηστος,0,0,1,0,0,0,0,0,['disgust']
τραυματικός,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
παρωδία,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
επίβουλος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
προδοσία,1,0,0,1,0,1,1,0,"['anger', 'fear', 'sadness', 'surprise']"
ΗΛΕΚΤΡΙΚΟΣ ΔΙΑΔΡΟΜΟΣ,0,1,0,0,0,0,0,0,['anticipation']
προδοσία,1,0,1,1,0,0,1,0,"['anger', 'disgust', 'fear', 'surprise']"
θησαυρός,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
ταμίας,0,0,0,0,0,0,0,1,['trust']
θεραπεύω,1,1,1,1,1,1,1,1,"['anger', 'anticipation', 'disgust', 'fear', 'joy', 'sadness', 'surprise', 'trust']"
δέντρο,1,1,1,0,1,0,1,1,"['anger', 'anticipation', 'disgust', 'joy', 'surprise', 'trust']"
τρόμος,0,0,0,1,0,0,0,0,['fear']
τρόμος,1,1,0,1,0,1,0,0,"['anger', 'anticipation', 'fear', 'sadness']"
τρόμος,0,1,0,1,0,0,1,0,"['anticipation', 'fear', 'surprise']"
παράπτωμα,1,0,0,0,0,0,0,0,['anger']
φυλή,0,0,0,0,0,0,0,1,['trust']
δοκιμασία,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
δικαστήριο,0,1,1,1,0,0,0,1,"['anticipation', 'disgust', 'fear', 'trust']"
βήμα,0,0,0,0,0,0,0,1,['trust']
παραπόταμος,0,1,0,0,0,0,0,0,['anticipation']
τέχνασμα,0,0,0,0,0,0,1,0,['surprise']
απάτη,1,0,1,1,0,1,1,0,"['anger', 'disgust', 'fear', 'sadness', 'surprise']"
ταξίδι,0,0,0,0,0,0,1,0,['surprise']
ανάλαφρος,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
θρίαμβος,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
θριαμβευτικός,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
γίγας,1,0,0,1,0,0,0,0,"['anger', 'fear']"
τρόπαιο,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
ενοχλητικός,1,0,0,1,0,0,0,0,"['anger', 'fear']"
εκεχειρία,0,0,0,0,1,0,0,1,"['joy', 'trust']"
φορτηγό,0,0,0,0,0,0,0,1,['trust']
ΑΛΗΘΗΣ,0,0,0,0,1,0,0,1,"['joy', 'trust']"
ατού,0,0,0,0,0,0,1,0,['surprise']
δένω,0,0,0,0,0,0,0,1,['trust']
εμπιστοσύνη,0,0,0,0,0,0,0,1,['trust']
θεματοφύλακας,0,0,0,0,0,0,0,1,['trust']
αλήθεια,0,0,0,0,0,0,0,1,['trust']
αληθής,0,0,0,0,0,0,0,1,['trust']
φιλαλήθεια,0,0,0,0,0,0,0,1,['trust']
όγκος,0,0,0,1,0,0,0,0,['fear']
όγκος,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
θόρυβος,1,0,0,1,0,0,1,0,"['anger', 'fear', 'surprise']"
ταραχώδης,1,0,0,1,0,0,0,0,"['anger', 'fear']"
ταραχή,1,0,0,1,0,0,0,0,"['anger', 'fear']"
ταραχώδης,0,0,0,1,0,0,0,0,['fear']
αναταραχή,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
συμπλοκή,1,0,0,0,0,0,0,0,['anger']
κηδεμονία,0,0,0,0,0,0,0,1,['trust']
ανοιγοκλείω τα βλέφαρα,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
τυφώνας,0,0,0,1,0,0,0,0,['fear']
τυραννικός,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
τυραννία,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
τύραννος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
ασχημία,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
άσχημος,0,0,1,0,0,0,0,0,['disgust']
έλκος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
τελικός,0,1,0,0,0,1,0,0,"['anticipation', 'sadness']"
τελικά,0,1,0,0,0,0,0,0,['anticipation']
τελεσίγραφο,1,0,0,1,0,0,0,0,"['anger', 'fear']"
διαιτητής,0,0,0,0,0,0,0,1,['trust']
ανίκανος,0,0,0,0,0,1,0,0,['sadness']
Απαράδεκτος,0,0,0,0,0,1,0,0,['sadness']
ανεξήγητος,0,1,1,0,0,1,0,1,"['anticipation', 'disgust', 'sadness', 'trust']"
μη αναγνωρισμένο,0,0,0,0,0,1,0,0,['sadness']
απρόβλεπτα,0,0,0,0,0,0,1,0,['surprise']
ανέφικτος,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
μη ελκυστικος,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
ανυπόφορος,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
ανίκητος,0,1,0,0,1,1,1,0,"['anticipation', 'joy', 'sadness', 'surprise']"
αχαλίνωτος,1,1,0,1,0,0,1,0,"['anger', 'anticipation', 'fear', 'surprise']"
άθραυστος,0,0,0,0,0,0,0,1,['trust']
μυστηριώδης,0,0,0,1,0,0,1,0,"['fear', 'surprise']"
απολαυστικό,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
αβέβαιος,1,0,1,1,0,0,1,0,"['anger', 'disgust', 'fear', 'surprise']"
ακάθαρτος,0,0,1,0,0,0,0,0,['disgust']
ασυνείδητος,0,0,1,0,0,0,0,0,['disgust']
αβίαστος,0,0,0,0,1,0,0,0,['joy']
αχαλίνωτος,1,1,0,0,0,0,1,0,"['anger', 'anticipation', 'surprise']"
αποκαλύπτω,0,0,0,0,0,0,1,0,['surprise']
αναποφάσιστος,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
υποτιμώ,0,0,0,0,0,0,1,0,['surprise']
ανεπαρκώς αμειβόμενος,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
κατανόηση,0,0,0,0,0,0,0,1,['trust']
εργολάβος κηδείων,0,0,0,0,0,1,0,0,['sadness']
επιχείρηση,0,1,0,0,0,0,0,0,['anticipation']
ασφαλίζω,0,0,0,0,0,0,0,1,['trust']
ανεπιθύμητος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
ανεπιθύμητος,0,0,0,0,0,1,0,0,['sadness']
μυστικός,0,1,0,0,0,0,0,0,['anticipation']
ανεύρετος,0,0,0,0,0,0,1,0,['surprise']
αναμφίβολος,0,1,1,0,0,0,0,0,"['anticipation', 'disgust']"
αθάνατος,0,1,0,0,1,1,0,1,"['anticipation', 'joy', 'sadness', 'trust']"
ανησυχία,0,1,0,0,0,1,0,0,"['anticipation', 'sadness']"
ανήσυχος,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
αμόρφωτος,0,0,0,0,0,1,0,0,['sadness']
άνεργος,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
άνισος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
ξεκάθαρος,0,0,0,0,0,0,0,1,['trust']
απροσδόκητος,0,1,0,1,1,0,1,0,"['anticipation', 'fear', 'joy', 'surprise']"
απρόσμενα,0,0,0,0,0,0,1,0,['surprise']
ανεξήγητο,0,1,0,0,0,1,0,0,"['anticipation', 'sadness']"
άδικος,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
άδικο,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
άπιστος,0,0,1,0,0,0,0,0,['disgust']
δυσμενής,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
ξεδιπλωθεί,0,1,0,0,0,0,0,0,['anticipation']
απρόοπτος,0,0,0,0,0,0,1,0,['surprise']
ανελέητος,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
ατυχής,0,0,0,0,0,1,0,0,['sadness']
δυσμενής,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
ανεκπλήρωτος,1,1,0,0,0,1,1,0,"['anger', 'anticipation', 'sadness', 'surprise']"
ασεβής,0,0,0,0,0,1,0,0,['sadness']
αχάριστος,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
αφύλακτος,0,0,0,0,0,0,1,0,['surprise']
δυστυχία,0,0,0,0,0,1,0,0,['sadness']
δυστυχής,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
ανθυγιεινός,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
ανίερος,0,0,0,1,0,0,0,0,['fear']
ενοποίηση,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
αφάνταστος,0,0,0,0,0,0,1,0,['surprise']
ανευ σημασιας,0,0,0,0,0,1,0,0,['sadness']
μη εμπνευσθείς,0,0,0,0,0,1,0,0,['sadness']
ακούσιος,0,0,0,0,0,0,1,0,['surprise']
ακούσιος,0,0,0,0,0,0,1,0,['surprise']
ακούσια,0,0,0,0,0,0,1,0,['surprise']
αδιάφορος,0,0,0,0,0,1,0,0,['sadness']
πληκτικός,0,0,0,0,0,1,0,0,['sadness']
απρόσκλητος,0,0,0,0,0,1,0,0,['sadness']
μοναδικός,0,0,0,0,0,0,1,0,['surprise']
ενωμένος,0,0,0,0,0,0,0,1,['trust']
ενότητα,0,0,0,0,0,0,0,1,['trust']
πανεπιστήμιο,0,1,0,0,0,0,0,0,['anticipation']
άδικος,1,0,0,0,0,0,0,0,['anger']
αδικαιολόγητος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
αφιλοφρών,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
άγνωστος,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
παράνομος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
άτυχος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
ανοικονόμητος,0,0,1,0,0,0,0,0,['disgust']
αφύσικος,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
απλήρωτος,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
δυσάρεστος,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
μη δημοφιλής,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
άνευ προηγουμένου,0,0,0,0,0,0,1,0,['surprise']
απρόβλεπτος,0,0,0,0,0,0,1,0,['surprise']
αδημοσίευτος,0,1,0,0,0,1,0,0,"['anticipation', 'sadness']"
αναμφισβήτητος,0,0,0,0,0,0,0,1,['trust']
αναμφιβολώς,0,0,0,0,0,0,0,1,['trust']
αδιαμφισβήτητος,0,0,0,0,0,0,0,1,['trust']
αναξιόπιστος,0,0,0,0,0,0,0,1,['trust']
χωρίς ανταπόδοση,0,0,0,0,0,1,0,0,['sadness']
άλυτος,0,1,0,0,0,0,0,0,['anticipation']
αναταραχή,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
άτακτος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
επισφαλής,0,0,0,1,0,0,0,0,['fear']
μη ικανοποιητικός,0,0,1,0,0,0,0,0,['disgust']
ανικανοποίητος,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
εκτοπίζω από αξίωμα,0,0,0,0,0,1,0,0,['sadness']
άστατος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
άσχημος,0,0,1,0,0,0,0,0,['disgust']
ανείπωτος,0,0,0,1,0,0,0,0,['fear']
ασταθής,0,0,0,1,0,0,1,0,"['fear', 'surprise']"
ασταθής,0,0,0,1,0,0,0,0,['fear']
ανεπιτυχής,0,0,0,0,0,1,0,0,['sadness']
ανυπέρβατος,0,1,0,1,1,0,0,1,"['anticipation', 'fear', 'joy', 'trust']"
ανύποπτος,0,0,0,0,0,0,1,0,['surprise']
άπονος,1,0,0,0,0,0,0,0,['anger']
αδιανόητος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
ακατάστατος,0,0,1,0,0,0,0,0,['disgust']
λύνω,0,0,0,0,1,0,0,0,['joy']
Χωρίς τίτλο,0,0,0,0,0,1,0,0,['sadness']
ανομολόγητος,0,1,0,0,0,0,0,0,['anticipation']
ανάγωγος,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
αναξιόπιστος,1,0,0,0,0,0,0,0,['anger']
ανεπιβεβαίωτος,0,1,0,0,0,0,0,0,['anticipation']
άπλυτος,0,0,1,0,0,0,0,0,['disgust']
ακλόνητος,0,0,0,0,0,0,0,1,['trust']
ανεπιθύμητος,0,0,0,0,0,1,0,0,['sadness']
αδιάθετος,0,0,0,0,0,1,0,0,['sadness']
ανάξιος,0,0,1,0,0,0,0,0,['disgust']
αναστάτωση,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
ανηφορικος ΔΡΟΜΟΣ,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
ανύψωση,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
όρθιος,0,0,0,0,0,0,0,1,['trust']
εξέγερση,1,1,0,1,0,0,0,0,"['anger', 'anticipation', 'fear']"
αναστατωμένος,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
επείγον,0,1,0,1,0,0,1,0,"['anticipation', 'fear', 'surprise']"
επείγων,0,1,0,1,0,0,1,0,"['anticipation', 'fear', 'surprise']"
δοχείο,0,0,0,0,0,1,0,0,['sadness']
κλητήρας,0,0,0,0,0,0,0,1,['trust']
συνήθης,0,0,0,0,0,0,0,1,['trust']
σφετερίζομαι,1,0,0,0,0,0,0,0,['anger']
σφετεριστεί,1,0,0,1,0,0,0,0,"['anger', 'fear']"
ουτοπικός,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
διακοπές,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
κενός,0,0,1,0,0,0,0,0,['disgust']
μάταια,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
εγκυρότητα,0,0,0,1,0,0,0,0,['fear']
NO TRANSLATION,0,0,0,0,0,0,0,1,['trust']
βρυκόλακας,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
εξαφανίζομαι,0,0,0,0,0,0,1,0,['surprise']
εξαφανίστηκε,0,0,0,1,0,1,1,0,"['fear', 'sadness', 'surprise']"
μεταβλητός,0,0,0,0,0,0,1,0,['surprise']
ανεμοβλογιά,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
μοσχαρίσιο,0,0,0,0,0,1,0,1,"['sadness', 'trust']"
γυρίζω,0,0,0,1,0,0,1,0,"['fear', 'surprise']"
βλαστικός,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
σφοδρός,1,0,0,1,0,0,0,0,"['anger', 'fear']"
βεντέττα,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
σεβάσμιος,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
εκδίκηση,1,0,0,0,0,0,0,0,['anger']
εκδικητικός,1,0,0,1,0,0,0,0,"['anger', 'fear']"
δηλητήριο,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
δηλητηριώδης,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
διέξοδος,1,0,0,0,0,0,0,0,['anger']
φιλαλήθεια,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
ετυμηγορία,0,0,0,1,0,0,0,0,['fear']
χείλος,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
επαλήθευση,0,0,0,0,0,0,0,1,['trust']
επαληθεύτηκε,0,0,0,0,0,0,0,1,['trust']
αληθώς,0,0,0,0,0,0,0,1,['trust']
ζωύφια,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
εαρινός,0,0,0,0,1,0,0,0,['joy']
εναντίον,1,0,0,0,0,0,0,0,['anger']
ίλιγγος,0,0,0,1,0,0,0,0,['fear']
φλυκταινώδης,0,0,1,0,0,0,0,0,['disgust']
βετεράνος,0,0,0,0,0,0,0,1,['trust']
βέτο,1,0,0,0,0,0,0,0,['anger']
εφημέριος,0,0,0,0,0,0,0,1,['trust']
φαύλος,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
θύμα,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
θύματα,1,0,1,1,0,1,1,0,"['anger', 'disgust', 'fear', 'sadness', 'surprise']"
νικητής,0,0,0,0,1,0,0,0,['joy']
νικηφόρος,0,0,0,0,1,0,0,0,['joy']
νίκη,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
αγρυπνία,0,1,0,0,0,0,0,0,['anticipation']
επαγρύπνηση,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
προσεχτικός,0,0,0,1,0,0,0,1,"['fear', 'trust']"
σθεναρός,0,0,0,0,0,0,0,1,['trust']
χωρικός,0,0,0,0,0,0,0,1,['trust']
παληάνθρωπος,0,0,0,1,0,0,0,0,['fear']
άθλιος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
διεκδικώ,1,0,0,0,0,0,0,0,['anger']
δικαίωση,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
εκδικητικός,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
παράβαση,1,0,0,1,0,1,1,0,"['anger', 'fear', 'sadness', 'surprise']"
βία,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
βίαιος,1,0,1,1,0,0,1,0,"['anger', 'disgust', 'fear', 'surprise']"
βιαίως,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
οχιά,0,0,0,1,0,0,0,0,['fear']
παρθένα,0,0,0,0,0,0,0,1,['trust']
παρθενιά,0,1,0,0,0,0,0,0,['anticipation']
αρετή,0,0,0,0,0,0,0,1,['trust']
ενάρετος,0,0,0,0,1,0,0,1,"['joy', 'trust']"
τοξικότητα,1,0,0,1,0,0,0,0,"['anger', 'fear']"
όραμα,0,1,0,0,0,0,0,0,['anticipation']
ονειροπόλος,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
επισκέπτης,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
προσωπίδα,0,1,0,0,0,0,1,0,"['anticipation', 'surprise']"
ζωτικότητα,0,0,0,0,1,0,0,1,"['joy', 'trust']"
ζωηρός,0,0,0,0,1,0,0,0,['joy']
ζωηρός,0,0,0,0,1,0,0,0,['joy']
μεταβλητότητα,1,1,0,1,0,0,1,0,"['anger', 'anticipation', 'fear', 'surprise']"
ηφαίστειο,0,0,0,1,0,0,1,0,"['fear', 'surprise']"
εθελοντής,0,1,0,1,1,0,0,1,"['anticipation', 'fear', 'joy', 'trust']"
εθελοντές,0,0,0,0,0,0,0,1,['trust']
ηδονικός,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
κάνω εμετό,0,0,1,0,0,0,0,0,['disgust']
ψήφος,1,1,0,0,1,1,1,1,"['anger', 'anticipation', 'joy', 'sadness', 'surprise', 'trust']"
αναθηματικός,0,0,0,0,0,0,0,1,['trust']
εγγυώμαι,0,0,0,0,0,0,0,1,['trust']
εγγυητής,0,0,0,0,0,0,0,1,['trust']
όρκος,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
ταξίδι στη θάλασσα,0,1,0,0,0,0,0,0,['anticipation']
χυδαίος,0,0,1,0,0,0,0,0,['disgust']
χυδαιότητα,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
