sentiment,Content
joy,"After a busy day I went back to my hostel. I closed the door and  had a drink, then I read my favourite book on the bed. Suddenly  I felt peace and joy"
fear,"When I went home and there was nobody, I waited till A.M and  still nobody. I was suddenly scared and anxious as this had never  happened before. In addition my mother was very weak and I  feared that she had met with an accident. Therefore I was anxious  all night."
anger,Yesterday I read in the newspaper that a year old woman had  abused her month old son and had caused his death. I was very  angry after reading this as this is not a human act and to abuse  so fragile a life is not a forgivable sin.
sadness,"I had a schoolmate who went to the hospital as her brain was  bleeding. She fell unconscious for three days and when I went  to see her I saw the miserable state the family was in. Moreover  I could not do nothing for her. I was very sad. Finally, she  died."
disgust,A tiresome person held me up all day long. I was very busy then  (I can not remember what the problem was). He continously tried  to make me talk to him and disturbed me.
joy,"I was appreciated by others, especially my family members and my  friends."
fear,"Whenever I am alone in a dark room, walk alone on the street,  sleep alone in the room at night or see something which is only  partly visible. This emotion was very strong when as an year  old child I saw something horrible."
anger,"[ Whenever I put myself in other's shoes and try to make the  person happy, comfort him or make friends and I am misunderstood  and rejected, especially when this person is a family member or a friend.]"
sadness,There was a conflict of interest between me and a close friend of  mine. He only thought about his own interest and not about our  friendship. This behaviour hurt his friends. Another incident  is when a friend isolated himself without giving any reasons.
disgust,When I saw a lot of rubbish and animal waste on the floor.
joy,"When I received the letter informing that I had been accepted to  be a Chinese university student, I was excited as I had longed  for it."
fear,"One day when I was a little boy, my friends asked me to play  with them outside and to catch some boys. However our parents  did not know that we were out and when I got home it was very  late and I feared being scolded by my parents."
anger,When I learnt that a friend of mine had talked about me to  another friend and had said wrong things about my abilities and  attitudes. I was very angry.
sadness,About two years ago my girlfriend suggested that we separate.  This really gave me a shock as I had never thought that she would  say such things. The reason she gave me was that we were not  suited for each other.
disgust,Once while studying for my exam I found so many complicated words  that it disgusted me.
joy,"[ During a certain period, I felt successful and extremely satisfied.  When I found that any tasks or decisions that I had made were better  than expected.]"
fear,I am scared when I stroll alone on the Chung Chi college campus.
anger,"One day, I discussed a very important question with A. A  suddenly declared that he would not accept my position and  thought that he himself was right. Moreover, he attacked  strongly, not my opinion but me personally."
sadness,"When I learnt that I had failed an exam, This not only influenced  my emotions but also other important tasks, it also made my  record imperfect."
disgust,"[ I would classify subjectively, a certain gesture or the way of  talking of a person as disgusting or inacceptable.]"
joy,I felt happy when I received the letter telling me that I had  been admitted to the university.
fear,"During the first year in university I had bad results in both  the terms, especially the first term. I was afraid that I would  not be promoted to the next year and that the others would go  ahead of me."
anger,Once my father slapped my mother for a small quarrel.
sadness,"A few years ago my mother suffered from canccer and died within  two years. We had not finished our studies then and could not  bear our responsibilities as her children. My mother had tried  her best to take care of us but she lived in pain these two  years. Neither the doctor nor we could do anything for her as  cancer is incurable. I was very eager to replace her in  suffernig , even die instead of her."
